id_prestamo,fecha,id_libro,generos,formato,perfil_socio,sala,dias_prestamo,renovaciones,dias_retraso,comentario
9360,2026-07-05,L0011,fantasia,Fisico,Infantil,CENTRAL,7.0,0,0.0,
5693,2026-05-09,L0015,poesia,Fisico,Infantil,Barrio Sur,14.0,0,0.0,"Muy solicitado, hay lista de espera"
500,2026-01-28,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Infantil,Barrio Sur,14.0,1,0.0,
5625,2026-05-08,L0080,ciencia ficcion,Fisico,Infantil,Central,7.0,0,4.0,
837,05-02-26,L0020,fantasia;novela negra,Fisico,Adulto,Central,14.0,0,4.0,"  Muy solicitado, hay lista de espera "
3472,31-03-26,L0036,terror,Ebook,Senior,Central,30.0,0,0.0,
4698,2026-04-22,L0076,ensayo;terror;poesia,Fisico,Senior,Barrio Norte,30.0,0,0.0,
6281,2026-05-19,L0047,ciencia ficcion;novela negra;romantica,Fisico,Senior,Central,14.0,0,0.0,
8953,2026-06-29,L0033,ciencia ficcion;fantasia;romantica,Fisico,Adulto,Central,7.0,1,21.0,
2172,2026-03-05,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,30.0,0,25.0,
9302,04/07/2026,L0017,  ciencia ficcion;juvenil;novela negra ,Fisico,Senior,Barrio Sur,14.0,1,0.0,
5679,09/05/2026,L0062,ciencia ficcion;novela negra,Fisico,Adulto,Barrio Sur,30.0,1,0.0,EJEMPLAR ALGO DETERIORADO
9255,2026-07-04,L0057,romantica,Audiolibro,Adulto,Barrio Sur,7.0,1,0.0,
399,2026-01-26,L0023,juvenil;biografia,Fisico,Adulto,Central,14.0,1,9.0,
2011,2026-03-01,L0100,fantasia,Fisico,Adulto,Barrio Norte,30.0,1,0.0,
5167,2026-04-30,L0028,juvenil;novela negra;historica,Fisico,Senior,Barrio Sur,14.0,0,7.0,
5872,2026-05-12,L0037,poesia,Fisico,Adulto,Central,21.0,0,0.0,
9866,2026-07-12,L0024,novela negra;biografia,Fisico,Adulto,Barrio Sur,7.0,0,2.0,
1284,14-02-26,L0119,novela negra;romantica,Fisico,Infantil,Barrio Norte,30.0,0,0.0,
8456,21/06/2026,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2449,2026-03-11,L0018,biografia;fantasia,Fisico,Senior,Barrio Norte,21.0,0,"0,0 dias",Ejemplar algo deteriorado
4257,15-04-26,L0048,historica;ensayo,Fisico,Senior,Barrio Sur,14.0,1,0.0,
1837,26/02/2026,L0012,ciencia ficcion;romantica;terror,Fisico,Infantil,Barrio Norte,14.0,2,0.0,
9670,2026-07-10,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Central,7.0,0,0.0,
1020,2026-02-09,L0084,ciencia ficcion;poesia;terror,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
5067,29/04/2026,L0042,ciencia ficcion,Fisico,Adulto,Central,30.0,2,0.0,Paginas subrayadas a lapiz
1327,2026-02-15,L0141,historica;fantasia,Ebook,Infantil,Central,7.0,0,0.0,
8366,20/06/2026,L0030,fantasia;historica;juvenil,Ebook,Adulto,Barrio Sur,14.0,2,0.0,
476,27/01/2026,L0181,ciencia ficcion;fantasia,Fisico,Adulto,Central,21.0,0,0.0,
2811,18/03/2026,L0113,romantica;biografia,Fisico,Infantil,Barrio Sur,14.0,0,20.0,
8701,26-06-26,L0113,romantica;biografia,Ebook,Infantil,Central,14.0,0,0.0,
1652,2026-02-22,L0007,historica;novela negra,Fisico,Senior,Barrio Norte,30.0,0,21.0,
9685,2026-07-10,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Sur,14.0,0,8.0,Ejemplar algo deteriorado
1170,2026-02-12,L0083,novela negra;poesia,Ebook,Senior,Barrio Sur,21.0,0,0.0,
2529,2026-03-12,L0019,terror,Ebook,Senior,Barrio Sur,14.0,0,0.0,
1207,12/02/2026,L0004,poesia;ensayo,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
6257,2026-05-19,L0047,ciencia ficcion;novela negra;romantica,Ebook,Infantil,Central,14.0,0,0.0,
8061,2026-06-15,L0032,poesia;novela negra,Fisico,Senior,Barrio Sur,7.0,0,1.0,
5470,2026-05-05,L0015,poesia,Audiolibro,Adulto,Barrio Sur,14.0,0,0.0,
9454,2026-07-06,L0024,novela negra;biografia,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
432,26-01-26,L0155,novela negra;terror;juvenil,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
9344,2026-07-05,L0003,biografia;poesia,Ebook,Senior,Barrio Norte,14.0,1,0.0,
868,2026-02-05,L0200,ciencia ficcion;fantasia;terror,Ebook,Senior,Barrio Sur,30.0,0,0.0,
2975,2026-03-21,L0035,ciencia ficcion,Ebook,Infantil,Central,14.0,1,0.0,
5237,2026-05-01,L0097,juvenil;historica;novela negra,Fisico,Infantil,Barrio Norte,7.0,0,0.0,
5094,2026-04-29,L0005,poesia,Ebook,Adulto,Barrio Sur,21.0,1,0.0,
5434,2026-05-05,L0085,terror;romantica;ensayo,Fisico,Senior,Central,21.0,0,0.0,Devuelto en perfecto estado
542,2026-01-29,L0169,ensayo;romantica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
5196,2026-05-01,L0113,romantica;biografia,Fisico,Adulto,Barrio Norte,21.0,0,18.0,
1133,2026-02-11,L0049,poesia;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
9911,2026-07-13,L0040,fantasia,Fisico,Adulto,Barrio Norte,14.0,0,7.0,El socio pide renovar otra vez
4502,2026-04-19,L0015,poesia,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
6355,2026-05-20,L0061,historica;romantica,Fisico,Adulto,Central,21.0,1,9.0,
9404,2026-07-06,L0088,biografia,Fisico,Senior,Barrio Norte,21.0,0,0.0,
3391,2026-03-29,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,Central,14.0,1,100.0,
3889,2026-04-08,L0076,ensayo;terror;poesia,Fisico,Adulto,Barrio Sur,30.0,0,19.0,
2963,2026-03-21,L0004,poesia;ensayo,Fisico,Senior,Barrio Sur,14.0,0,11.0,
4156,2026-04-12,L0033,ciencia ficcion;fantasia;romantica,Ebook,Adulto,BARRIO SUR,21.0,1,0.0,
3260,2026-03-27,L0095,ciencia ficcion;juvenil,Fisico,Senior,BARRIO SUR,7.0,0,0.0,
6303,20-05-26,L0106,juvenil;historica;novela negra,Fisico,Senior,barrio norte,21.0,1,0.0,
6035,2026-05-15,L0022,biografia;poesia,Fisico,Adulto,Central,21.0,0,0.0,
8052,2026-06-15,L0038,poesia;ciencia ficcion,Fisico,Senior,Barrio Sur,14.0,0,0.0,"Muy solicitado, hay lista de espera"
2751,2026-03-17,L0056,ensayo;poesia,Fisico,Adulto,Barrio Norte,30.0,1,0.0,
2584,14-03-26,L0135,terror;romantica,Ebook,Adulto,Barrio Norte,14.0,1,0.0,
2814,18-03-26,L0054,terror,Fisico,Infantil,Barrio Sur,,0,0.0,
3960,2026-04-09,L0089,juvenil;terror,Fisico,Adulto,Central,7.0,0,19.0,
2948,2026-03-21,L0117,poesia;juvenil,Ebook,Adulto,Barrio Sur,14.0,1,0.0,
6644,2026-05-24,L0128,novela negra;romantica,Ebook,Senior,Central,14.0,0,0.0,
5175,2026-04-30,L0005,poesia,Ebook,Adulto,Barrio Sur,21.0,1,0.0,
6842,2026-05-27,L0035,ciencia ficcion,Audiolibro,Adulto,Central,7.0,0,0.0,
8889,2026-06-28,L0008,romantica;juvenil;ensayo,Fisico,Infantil,barrio sur,14.0,0,0.0,
3587,02/04/2026,L0200,CIENCIA FICCION;FANTASIA;TERROR,Fisico,Infantil,Barrio Sur,14.0,1,0.0,
9299,2026-07-04,L0023,juvenil;biografia,Fisico,Adulto,Central,7.0,0,0.0,
8124,16-06-26,L0017,ciencia ficcion;juvenil;novela negra,Ebook,Adulto,Barrio Sur,21.0,0,"0,0 dias",Paginas subrayadas a lapiz
2564,2026-03-13,L0136,novela negra;ensayo;ciencia ficcion,Fisico,Senior,Barrio Norte,30.0,0,2.0,
2631,2026-03-14,L0005,poesia,Fisico,Infantil,Barrio Sur,30.0,0,0.0,
3191,2026-03-26,L0199,fantasia;ensayo;juvenil,Fisico,Adulto,Barrio Norte,,0,0.0,
7912,2026-06-13,L0011,fantasia,Fisico,Adulto,Barrio Norte,7.0,0,6.0,Le falta la sobrecubierta
7775,11/06/2026,L0015,poesia,Fisico,Infantil,Barrio Sur,7.0,1,0.0,
5037,28-04-26,L0051,juvenil;ensayo,Fisico,Infantil,Central,14.0,1,1.0,
1081,10-02-26,L0091,ensayo;juvenil,Fisico,Adulto,Barrio Sur,14.0,2,16.0,
4284,15-04-26,L0109,ensayo;poesia;terror,Fisico,Senior,Barrio Norte,14.0,0,,
8132,2026-06-16,L0092,ensayo;historica,Fisico,Senior,Barrio Norte,21.0,1,0.0,
7086,2026-05-31,L0117,poesia;juvenil,Audiolibro,Adulto,Barrio Sur,14.0,1,0.0,Paginas subrayadas a lapiz
2086,03/03/2026,L0005,poesia,Fisico,Infantil,Barrio Norte,14.0,1,0.0,
6346,2026-05-20,L0034,novela negra;terror,Fisico,Infantil,Barrio Norte,14.0,0,"0,0 dias",Paginas subrayadas a lapiz
2453,2026-03-11,L0047,CIENCIA FICCION;NOVELA NEGRA;ROMANTICA,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
4967,27-04-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,,1,0.0,
2024,2026-03-01,L0143,novela negra,Fisico,,Central,21.0,2,0.0,
8201,2026-06-18,L0164,juvenil;fantasia,Ebook,Adulto,Barrio Norte,,0,0.0,
9058,2026-07-01,L0123,historica;juvenil,Fisico,Adulto,Central,14.0,1,32.0,
8787,2026-06-27,L0034,novela negra;terror,Ebook,Adulto,Barrio Norte,30.0,1,0.0,
7322,2026-06-04,L0007,historica;novela negra,Fisico,Adulto,Central,14.0,1,0.0,
227,2026-01-21,L0023,juvenil;biografia,Fisico,Infantil,Barrio Sur,14.0,0,0.0,
1014,2026-02-08,L0048,historica;ensayo,Fisico,Senior,Barrio Norte,30.0,0,9.0,
6680,2026-05-25,L0010,ensayo;novela negra,Fisico,Infantil,Barrio Sur,30.0,0,"0,0 dias",
1930,2026-02-28,L0091,ensayo;juvenil,Fisico,Infantil,Central,30.0,0,0.0,
1044,2026-02-09,L0020,fantasia;novela negra,Ebook,Senior,Central,30.0,0,0.0,
5252,02-05-26,L0012,ciencia ficcion;romantica;terror,Fisico,Infantil,Central,21.0,1,0.0,Paginas subrayadas a lapiz
1405,2026-02-17,L0004,poesia;ensayo,Fisico,,Barrio Norte,14.0,0,0.0,
2180,2026-03-05,L0001,historica;biografia,Ebook,Senior,  Barrio Sur ,14.0,0,,
698,01-02-26,L0030,fantasia;historica;juvenil,Fisico,Infantil,Central,30.0,0,0.0,
1125,2026-02-11,L0050,romantica;ciencia ficcion,Fisico,Senior,Central,14.0,0,,
7379,05/06/2026,L0011,fantasia,Ebook,Infantil,Barrio Sur,7.0,0,0.0,
3896,08-04-26,L0032,poesia;novela negra,Fisico,Adulto,Central,30.0,1,0.0,
8283,19/06/2026,L0032,poesia;novela negra,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
5111,29/04/2026,L0188,novela negra;fantasia,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
1779,2026-02-24,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Barrio Norte,21.0,0,0.0,
7920,2026-06-13,L0010,ensayo;novela negra,Fisico,Adulto,Barrio Norte,7.0,1,2.0,
2635,14-03-26,L0023,juvenil;biografia,Fisico,Adulto,Central,7.0,1,0.0,
7188,02-06-26,L0005,POESIA,Ebook,Senior,Barrio Sur,21.0,1,0.0,
7545,2026-06-07,L0081,poesia;fantasia;historica,Fisico,,Central,,0,0.0,Paginas subrayadas a lapiz
7605,08-06-26,L0011,fantasia,Audiolibro,Adulto,Central,7.0,1,0.0,
3490,2026-03-31,L0024,novela negra;biografia,Fisico,Adulto,Barrio Norte,30.0,1,0.0,
8325,2026-06-20,L0128,novela negra;romantica,Fisico,Senior,Barrio Norte,14.0,0,0.0,
1038,09-02-26,L0065,biografia,Fisico,Senior,Barrio Norte,21.0,0,0.0,
6094,16/05/2026,L0036,TERROR,Fisico,Senior,Barrio Sur,14.0,1,0.0,
2257,07-03-26,L0112,fantasia,Ebook,Adulto,Barrio Norte,14.0,0,0.0,
8255,2026-06-19,L0044,NOVELA NEGRA;HISTORICA,Fisico,Adulto,Central,14.0,2,0.0,
2614,14/03/2026,L0010,ensayo;novela negra,Fisico,Senior,Central,14.0,0,0.0,
314,2026-01-24,L0113,romantica;biografia,Fisico,Infantil,Barrio Norte,14.0,0,0.0,
2650,2026-03-15,L0069,ciencia ficcion;fantasia,Audiolibro,Senior,Barrio Sur,14.0,0,0.0,
2282,07-03-26,L0112,fantasia,Ebook,Infantil,Barrio Sur,14.0,1,0.0,
6742,2026-05-26,L0102,romantica;novela negra;fantasia,Fisico,Infantil,Barrio Norte,30.0,1,0.0,
2980,2026-03-22,L0058,biografia;ciencia ficcion,Fisico,Infantil,Central,14.0,0,0.0,
2548,2026-03-13,L0021,historica;biografia;ciencia ficcion,Fisico,Adulto,Barrio Sur,21.0,0,21.0,El socio pide renovar otra vez
5513,06/05/2026,L0079,juvenil;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
5133,2026-04-30,L0053,biografia;ensayo;novela negra,Audiolibro,Senior,Central,14.0,0,0.0,
2160,05/03/2026,L0044,novela negra;historica,Fisico,Adulto,Barrio Sur,21.0,0,0.0,
7081,2026-05-31,L0200,ciencia ficcion;fantasia;terror,Fisico,,Central,14.0,1,2.0,
3138,2026-03-25,L0034,novela negra;terror,Fisico,Adulto,Central,21.0,0,,
9150,2026-07-02,L0156,historica;terror;ensayo,Fisico,Infantil,Barrio Sur,14.0,1,"0,0 dias",
5851,2026-05-12,L0185,novela negra;terror;ensayo,Fisico,Senior,Barrio Sur,30.0,1,0.0,
9940,2026-07-13,L0053,biografia;ensayo;novela negra,Fisico,Senior,Barrio Sur,,1,0.0,El socio pide renovar otra vez
6446,22/05/2026,L0097,juvenil;historica;novela negra,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
3968,2026-04-09,L0003,biografia;poesia,Ebook,Adulto,Central,30.0,2,0.0,El socio pide renovar otra vez
1429,17-02-26,L0027,poesia;fantasia;historica,Ebook,Infantil,Central,,0,0.0,
8488,2026-06-22,L0010,ensayo;novela negra,Audiolibro,Infantil,Central,30.0,1,0.0,"Muy solicitado, hay lista de espera"
2521,2026-03-12,L0102,romantica;novela negra;fantasia,Fisico,Senior,Barrio Norte,14.0,0,,
8892,2026-06-28,L0098,historica;biografia,Ebook,Infantil,Barrio Sur,14.0,0,0.0,Devuelto en perfecto estado
4970,2026-04-27,L0007,historica;novela negra,Ebook,Adulto,Central,7.0,0,0.0,
1856,2026-02-26,L0007,historica;novela negra,Audiolibro,Adulto,Barrio Norte,21.0,0,0.0,
8702,2026-06-26,L0105,juvenil;historica,Audiolibro,,Barrio Sur,7.0,0,0.0,Ejemplar algo deteriorado
5603,2026-05-08,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,CENTRAL,7.0,1,1.0,
7272,04-06-26,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Barrio Norte,21.0,2,0.0,
9943,14-07-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Infantil,Barrio Norte,14.0,0,5.0,
449,2026-01-27,L0155,novela negra;terror;juvenil,Audiolibro,Adulto,Barrio Norte,21.0,1,0.0,
8585,24-06-26,L0034,  novela negra;terror ,Fisico,Adulto,Barrio Sur,30.0,2,0.0,
1285,14/02/2026,L0010,ensayo;novela negra,Ebook,Senior,Barrio Norte,7.0,0,0.0,
5996,2026-05-15,L0010,ensayo;novela negra,Audiolibro,Infantil,BARRIO SUR,14.0,0,0.0,
8590,24-06-26,L0053,biografia;ensayo;novela negra,Fisico,Senior,Barrio Sur,21.0,2,2.0,
7752,2026-06-10,L0112,fantasia,Audiolibro,Senior,central,7.0,1,0.0,
3728,05/04/2026,L0200,ciencia ficcion;fantasia;terror,Ebook,Senior,Central,14.0,0,0.0,
7354,2026-06-05,L0200,ciencia ficcion;fantasia;terror,Ebook,Adulto,Barrio Sur,30.0,1,0.0,
362,2026-01-25,L0007,historica;novela negra,Fisico,Adulto,Barrio Sur,21.0,0,"0,0 dias",
6280,2026-05-19,L0014,historica,Fisico,Adulto,Central,21.0,0,0.0,
5231,2026-05-01,L0007,historica;novela negra,Ebook,Infantil,barrio norte,30.0,0,0.0,
9013,2026-06-30,L0057,romantica,Audiolibro,Senior,Barrio Norte,30.0,0,0.0,Le falta la sobrecubierta
7296,04/06/2026,L0157,poesia;biografia,Ebook,Infantil,Barrio Norte,7.0,0,0.0,"Muy solicitado, hay lista de espera"
8961,2026-06-29,L0092,ensayo;historica,Audiolibro,,Barrio Norte,30.0,0,0.0,
7535,2026-06-07,L0032,poesia;novela negra,Audiolibro,Infantil,Central,14.0,0,0.0,  Paginas subrayadas a lapiz 
6252,2026-05-19,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Sur,21.0,2,0.0,Le falta la sobrecubierta
5927,2026-05-13,L0048,historica;ensayo,Fisico,Infantil,Barrio Sur,21.0,1,13.0,
5150,2026-04-30,L0128,novela negra;romantica,Fisico,Senior,Barrio Sur,30.0,0,0.0,
2461,2026-03-11,L0068,historica;romantica;fantasia,Audiolibro,Adulto,Barrio Norte,14.0,0,0.0,
23,16/01/2026,L0055,poesia,Fisico,Senior,Barrio Norte,7.0,1,0.0,
2067,2026-03-03,L0014,historica,Fisico,Adulto,Barrio Sur,14.0,0,0.0,
1654,2026-02-22,L0023,juvenil;biografia,Fisico,Adulto,  Central ,30.0,0,7.0,
703,2026-02-01,L0128,novela negra;romantica,Fisico,Senior,Barrio Norte,14.0,1,0.0,
8557,23/06/2026,L0155,novela negra;terror;juvenil,Ebook,Senior,Barrio Norte,30.0,0,0.0,
2744,2026-03-16,L0036,TERROR,Audiolibro,Adulto,Barrio Sur,21.0,2,0.0,
1377,16/02/2026,L0027,poesia;fantasia;historica,Ebook,Adulto,Barrio Sur,7.0,1,0.0,
1725,2026-02-23,L0055,poesia,Fisico,Adulto,Central,21.0,1,"3,0 dias","Muy solicitado, hay lista de espera"
2469,2026-03-11,L0003,biografia;poesia,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
3755,05/04/2026,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2326,2026-03-08,L0012,ciencia ficcion;romantica;terror,Ebook,Infantil,Central,7.0,0,0.0,
461,27/01/2026,L0058,biografia;ciencia ficcion,Ebook,Infantil,Barrio Sur,14.0,1,,Ejemplar algo deteriorado
5164,2026-04-30,L0007,  historica;novela negra ,Fisico,Infantil,Barrio Sur,21.0,0,0.0,El socio pide renovar otra vez
4184,13/04/2026,L0135,terror;romantica,Fisico,Infantil,Barrio Sur,14.0,0,32.0,
5527,06-05-26,L0156,historica;terror;ensayo,Fisico,Adulto,Barrio Norte,7.0,1,"0,0 dias",El socio pide renovar otra vez
4083,2026-04-11,L0102,romantica;novela negra;fantasia,Fisico,Adulto,Barrio Norte,30.0,1,6.0,
1487,2026-02-18,L0144,poesia;juvenil,Fisico,Adulto,Central,14.0,0,18.0,
3679,04-04-26,L0200,ciencia ficcion;fantasia;terror,Fisico,Senior,Barrio Sur,21.0,0,0.0,
7730,2026-06-10,L0057,romantica,Fisico,Adulto,Central,14.0,0,5.0,
283,23/01/2026,L0058,biografia;ciencia ficcion,Fisico,Senior,Barrio Norte,30.0,1,3.0,
6580,2026-05-24,L0021,historica;biografia;ciencia ficcion,Fisico,Senior,Barrio Norte,21.0,1,0.0,
4559,2026-04-20,L0024,novela negra;biografia,Fisico,Adulto,Barrio Norte,14.0,0,23.0,
4309,16-04-26,L0004,poesia;ensayo,Audiolibro,Adulto,Central,,0,0.0,
6685,25/05/2026,L0015,poesia,Fisico,Adulto,Barrio Norte,7.0,1,0.0,
4866,25/04/2026,L0020,FANTASIA;NOVELA NEGRA,Fisico,Adulto,Central,21.0,0,2.0,
3538,01-04-26,L0134,romantica;novela negra;biografia,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
3869,07-04-26,L0080,ciencia ficcion,Fisico,Senior,Central,7.0,0,0.0,
7004,30-05-26,L0018,biografia;fantasia,Fisico,Adulto,Barrio Sur,,0,0.0,Devuelto en perfecto estado
2582,2026-03-13,L0005,poesia,Fisico,Adulto,Central,21.0,1,0.0,Paginas subrayadas a lapiz
1369,2026-02-16,L0027,poesia;fantasia;historica,Fisico,Adulto,Barrio Norte,7.0,0,14.0,
9542,08/07/2026,L0102,romantica;novela negra;fantasia,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
8262,2026-06-19,L0047,ciencia ficcion;novela negra;romantica,Fisico,Adulto,Central,14.0,0,13.0,
598,2026-01-31,L0170,ciencia ficcion;novela negra,Fisico,Infantil,Barrio Sur,14.0,0,4.0,
4352,17/04/2026,L0032,poesia;novela negra,Fisico,Infantil,Central,7.0,0,0.0,
6347,2026-05-20,L0028,juvenil;novela negra;historica,Fisico,Infantil,Barrio Sur,30.0,0,2.0,Devuelto en perfecto estado
9047,01/07/2026,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,30.0,1,"0,0 dias",
6380,21-05-26,L0010,ensayo;novela negra,Fisico,Senior,Barrio Norte,14.0,1,49.0,
4759,2026-04-24,L0019,terror,Ebook,Adulto,Barrio Norte,30.0,0,0.0,Le falta la sobrecubierta
647,2026-01-31,L0038,poesia;ciencia ficcion,Ebook,Senior,Central,7.0,0,0.0,"Muy solicitado, hay lista de espera"
6382,2026-05-21,L0119,novela negra;romantica,Ebook,Adulto,Central,30.0,0,0.0,
7528,2026-06-07,L0055,poesia,Ebook,Infantil,Barrio Sur,30.0,0,0.0,
9771,2026-07-11,L0052,poesia;ensayo,Fisico,Senior,Barrio Sur,21.0,2,0.0,Le falta la sobrecubierta
6024,2026-05-15,L0062,CIENCIA FICCION;NOVELA NEGRA,Fisico,Adulto,Central,21.0,1,0.0,
4948,26/04/2026,L0085,terror;romantica;ensayo,Ebook,Adulto,Barrio Norte,14.0,1,0.0,
8090,16-06-26,L0097,juvenil;historica;novela negra,Fisico,Adulto,Barrio Sur,30.0,0,0.0,
7166,2026-06-02,L0027,poesia;fantasia;historica,Fisico,Senior,Central,14.0,0,0.0,
3469,2026-03-31,L0032,poesia;novela negra,Fisico,Senior,Barrio Norte,7.0,2,0.0,
7931,2026-06-13,L0011,fantasia,Fisico,Adulto,Central,21.0,0,0.0,
7698,2026-06-10,L0134,romantica;novela negra;biografia,Fisico,Adulto,Central,14.0,0,0.0,Ejemplar algo deteriorado
2991,2026-03-22,L0010,ensayo;novela negra,Ebook,Infantil,Barrio Sur,14.0,0,0.0,
9478,2026-07-07,L0020,fantasia;novela negra,Fisico,Adulto,Central,14.0,0,0.0,
4876,25/04/2026,L0058,biografia;ciencia ficcion,Fisico,Adulto,Central,14.0,0,0.0,Le falta la sobrecubierta
2545,2026-03-13,L0118,fantasia;biografia;ciencia ficcion,Fisico,Adulto,Barrio Sur,7.0,0,1.0,
8664,2026-06-25,L0051,juvenil;ensayo,Ebook,Senior,Barrio Norte,7.0,0,0.0,
7799,2026-06-11,L0010,ensayo;novela negra,Fisico,Senior,Barrio Norte,30.0,0,0.0,
5342,2026-05-03,L0023,juvenil;biografia,Fisico,Infantil,Central,21.0,1,0.0,Devuelto en perfecto estado
1568,2026-02-20,L0029,fantasia;biografia,Ebook,Senior,Barrio Sur,,0,0.0,
2877,20/03/2026,L0014,historica,Fisico,Senior,Barrio Norte,14.0,0,0.0,
4067,2026-04-11,L0027,poesia;fantasia;historica,Ebook,Adulto,Central,21.0,0,0.0,
3989,2026-04-10,L0047,ciencia ficcion;novela negra;romantica,Fisico,Infantil,Barrio Sur,14.0,0,12.0,
7032,2026-05-31,L0141,historica;fantasia,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
2161,05-03-26,L0049,poesia;novela negra,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
686,01-02-26,L0044,novela negra;historica,Ebook,Infantil,Barrio Norte,30.0,0,0.0,
7603,2026-06-08,L0001,historica;biografia,Fisico,Adulto,Central,21.0,0,0.0,
7918,13/06/2026,L0124,poesia;ciencia ficcion,Fisico,Senior,BARRIO NORTE,30.0,0,0.0,
3244,27-03-26,L0032,poesia;novela negra,Ebook,Adulto,Barrio Sur,14.0,1,0.0,
5845,12-05-26,L0028,juvenil;novela negra;historica,Audiolibro,Senior,Central,30.0,0,0.0,
8247,2026-06-19,L0017,ciencia ficcion;juvenil;novela negra,Fisico,Infantil,barrio norte,14.0,0,9.0,"Muy solicitado, hay lista de espera"
2462,2026-03-11,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Central,,1,0.0,
4084,2026-04-11,L0005,poesia,Fisico,Infantil,Barrio Norte,14.0,0,2.0,
2838,2026-03-19,L0032,poesia;novela negra,Fisico,Infantil,Barrio Norte,,0,9.0,
3698,2026-04-04,L0113,romantica;biografia,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
7129,01/06/2026,L0028,juvenil;novela negra;historica,Fisico,Adulto,Barrio Norte,14.0,0,0.0,
6268,19-05-26,L0013,terror;poesia;ensayo,Ebook,Adulto,Central,7.0,0,0.0,
4942,26-04-26,L0109,ensayo;poesia;terror,Fisico,Adulto,Barrio Sur,30.0,1,0.0,
5947,13-05-26,L0016,historica,Fisico,Adulto,Barrio Norte,7.0,0,0.0,
4584,20-04-26,L0032,poesia;novela negra,Fisico,Adulto,Barrio Sur,14.0,1,0.0,
5785,2026-05-11,L0081,poesia;fantasia;historica,Fisico,Adulto,Barrio Sur,30.0,2,0.0,
4041,11/04/2026,L0005,poesia,Fisico,Adulto,Barrio Sur,,2,0.0,
2231,2026-03-06,L0029,fantasia;biografia,Ebook,Adulto,Barrio Norte,7.0,0,0.0,
7570,2026-06-08,L0015,poesia,Audiolibro,Infantil,Central,30.0,0,0.0,Devuelto en perfecto estado
936,2026-02-07,L0021,historica;biografia;ciencia ficcion,Audiolibro,Adulto,Barrio Norte,30.0,0,0.0,
2321,2026-03-08,L0200,ciencia ficcion;fantasia;terror,Fisico,Adulto,Barrio Norte,14.0,1,0.0,Le falta la sobrecubierta
4879,25-04-26,L0016,historica,Ebook,Adulto,Central,7.0,1,0.0,
522,2026-01-29,L0078,novela negra,Fisico,Infantil,Central,7.0,0,0.0,
523,2026-01-29,L0004,poesia;ensayo,Fisico,Adulto,Barrio Norte,14.0,1,0.0,
5346,2026-05-03,L0018,biografia;fantasia,Fisico,Adulto,Barrio Norte,30.0,0,0.0,
9951,2026-07-14,L0024,novela negra;biografia,Audiolibro,Adulto,Central,14.0,0,0.0,
3360,2026-03-29,L0034,novela negra;terror,Fisico,Senior,  Barrio Sur ,30.0,1,1.0,
1312,15/02/2026,L0011,fantasia,Fisico,Senior,Central,21.0,0,"2,0 dias",
3984,2026-04-10,L0028,juvenil;novela negra;historica,Fisico,Adulto,Central,21.0,0,6.0,
6495,22/05/2026,L0028,juvenil;novela negra;historica,Fisico,Senior,Barrio Sur,30.0,0,0.0,
9633,10-07-26,L0151,historica;novela negra,Fisico,Infantil,Barrio Sur,7.0,1,0.0,
1717,2026-02-23,L0063,terror;fantasia;poesia,Fisico,Senior,Barrio Sur,30.0,1,0.0,
781,03-02-26,L0005,poesia,Fisico,Infantil,Barrio Sur,7.0,0,0.0,
